song_id,label,artist_id,fold
2684358,car	club	gym	party	work	workout,2527,3
15744132,club	dance	party	running,10,0
77769833,club	dance	party	work	workout,249599,0
3931685,club	dance	party	work,62372,1
4124175,chill	club	dance	gym	happy	night	party	running	summer,158706,3
8104853,chill	club	dance	party,183725,2
3119532,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,194746,0
71238366,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,9052,3
92572810,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,5523632,3
86657199,chill	club	dance	gym	party	workout,5565220,1
56547261,club	dance	night	party	summer,260119,0
79518818,club	dance	happy	night	party	running	summer,1279116,3
69316617,chill	club	dance	party,3891271,0
69604974,club	dance	party,3668,1
1002915,chill	club	dance	gym	night	party	running	work	workout,25,2
65629311,club	dance,407188,2
983248,car	chill	club	dance	happy	night	party	relax	running	sad	summer	work,633,3
475164412,club	night	party	summer,4429712,1
122927588,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,881751,1
109641940,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,810507,2
88936845,club	dance	party	workout,110587,2
70727349,club	dance	party	workout,4850965,3
600108122,car	chill	club	dance	party	running	summer,1191615,2
42853311,car	chill	club	dance	gym	night	party	running	summer	work	workout,148517,2
69652453,club	dance	gym	happy	party	summer	work	workout,429675,1
511840252,car	chill	club	dance	happy	night	party	relax	running	sad	sleep	summer	work	workout,9197980,2
345857421,club	dance	running	summer,7637436,0
78671488,club	dance	gym	night	party	running	summer	workout,15667,2
13840207,club	dance	gym,259474,1
354754481,chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,259767,1
532078,chill	club	dance	gym	happy	night	party	running	summer,980,3
439864512,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,810507,2
435905032,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,6393902,1
5962714,club	dance	happy	party	summer,394,0
71099150,car	chill	club	dance	gym	happy	night	party	running	sleep	summer	work	workout,15617,2
106506512,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,4050205,2
78525170,club	dance	party	workout,3542201,0
126325563,chill	club	dance	happy	party	running,4208,2
132199648,chill	club	dance	gym	night	party	relax	running	summer	work	workout,359443,0
120024178,car	chill	club	dance	gym	party	sleep	summer	work	workout,9551192,2
122927608,club	dance	gym	night	party	running	summer	work,881751,1
351583191,car	chill	club	dance	gym	night	party	relax	sleep	summer	work,1657110,1
95854558,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,3103531,1
3152709,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,3341,0
87676649,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,382937,1
3129323,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,399,0
368683721,club,384133,2
78671026,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,848,2
91253230,club	dance	gym	happy	night	party	running	summer	workout,5906871,2
630321772,car	chill	club	dance	night	running	sad	summer,7459268,2
5786444,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,378294,3
78208235,chill	club	dance	party	relax	workout,1466494,0
365344,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,44,2
464424982,car	chill	club	dance	gym	happy	night	party	running	sad	summer	work	workout,1213277,3
124220668,club	dance	gym	running,1644876,2
128965602,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,299314,2
10287266,club	dance	party	workout,483,3
90326561,car	chill	club	dance	party	summer,794548,1
2500622,car	chill	club	dance	gym	happy	night	party	running	summer	work,5091,0
623955972,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,13063447,3
1137806,club	dance	night	party,256312,0
75645178,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,2454271,1
2954674,car	club	dance	gym	night	party	running	summer	work	workout,187126,0
354917981,car	chill	club	dance	gym	night	party	running	sad	sleep	summer	workout,9197980,2
409411352,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work,164704,3
92053090,car	chill	club	dance	gym	happy	night	party	work	workout,5575762,2
376465801,chill	club	party	summer	work,123503,3
109701732,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,1141019,2
128096655,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,4038501,3
141546181,club	sad,9196380,2
639517302,chill	club	night	running	summer,275677,1
910079,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,2003,3
3129037,club	dance	party,27,1
3124340,chill	club	dance	happy	night	party	relax	summer	work,1134,3
443942802,car	chill	club	dance	gym	party	summer	work	workout,11540187,0
583037,car	club	dance	gym	party	running	work	workout,102,2
90318183,car	chill	club	dance	gym	night	party	summer	work	workout,1249649,2
75139880,club	dance	gym	happy	night	party	running	summer,346662,1
107724712,chill	club	dance	gym	night	party	running	work	workout,10,0
61005542,car	chill	club	dance	gym	party	work	workout,1371731,0
541201872,chill	club	dance	night	party,5841291,2
61354761,car	chill	club	gym	night	party	running	summer	work	workout,413596,1
124105990,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,228,0
885603,car	chill	club	dance	gym	night	party	running	summer	work	workout,74309,3
16652777,club	dance	gym	party	running	work	workout,988,2
104214388,car	chill	club	dance	gym	happy	party	sad	summer	work	workout,7200950,3
107346368,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,293585,1
74525092,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work,12049,3
117299862,car	chill	club	dance	gym	party	summer	workout,4104927,2
17582895,car	club	dance	gym	party	running	work	workout,281,2
64061117,car	chill	club	dance	gym	happy	night	party	running	sleep	summer	work	workout,105,2
499989122,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,3972081,0
562719802,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1462230,0
62978141,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,170482,3
95702690,car	chill	club	dance	gym	night	party	running	summer	work	workout,5225623,1
74494134,club	dance	gym	party,1198612,0
119302924,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,4104927,2
3152105,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work,4185,1
2558140,club	dance	gym	party	work,11956,3
119981438,club	dance	party	running	workout,3847,2
483916652,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,5144502,1
18063170,club	dance	running,812093,0
107412752,car	chill	club	dance	gym	party	relax	summer	work,6222398,3
63906428,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,3583591,2
515603452,club	dance,810241,2
129631882,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1217914,3
62220857,car	chill	club	dance	gym	night	party	relax	running	sad	sleep	summer	work,1424821,1
3102197,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,2353,0
14495795,car	chill	club	dance	gym	happy	night	party	relax	sad	sleep	work,129,3
80278824,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1394174,3
2947342,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,897,3
2529779,car	chill	club	gym	party	running	work	workout,3825,1
79274625,car	club	dance	party	running	summer,59,0
90318191,club	dance	party,1353625,0
133579420,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,313,0
11540973,chill	club	dance	night	party	running	summer,349462,1
78266175,club	relax,5850714,2
71788159,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,515697,3
65232772,car	club	dance	gym	party	running	workout,64333,3
349337321,car	chill	club	dance	summer,557542,3
876717,club	dance	party,2046,2
581386,club	dance	gym	night	party	running	summer	work	workout,13922,2
84918927,car	chill	club	dance	gym	party	summer	work,1598184,2
15924038,chill	club	dance	gym	party	running,2098,2
437211012,club	dance	party,148517,2
82060722,club	dance	night	party,4615191,1
72427141,club	dance	happy	party	running	summer,5338019,1
77909219,chill	club	dance	gym	night	party	relax	running	summer,5569359,0
421705762,club	dance	gym	happy	night	party	running	summer	work	workout,259,3
115021500,car	chill	club	dance	party	relax	running	summer	work,9477856,3
867900,chill	club	dance	night	summer,47,1
3128096,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,892,0
115195934,chill	club,7101343,1
485628042,car	chill	club	dance	gym	happy	night	party	running	summer	work	workout,802066,2
14565320,car	chill	club	dance	gym	party	running	workout,271922,2
74506420,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,416239,2
131561836,chill	club	dance	gym	sad	summer,282118,3
133102484,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,336226,0
463127572,chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,6002856,3
787220,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,52,2
8110299,car	chill	club	dance	happy	night	party	relax	running	sad,75798,3
75680749,club	dance,116337,1
2661882,club	dance	gym	night	party	running	work	workout,795,2
56400631,club	dance	party,9961,2
65395546,car	club	dance	gym	night	party	running	work	workout,11490,0
99408478,car	chill	club	dance	gym	happy	night	party	running	summer	work,65,1
413807862,car	chill	club	dance	gym	party	running	sad	summer	work	workout,10668131,0
139788437,car	chill	club	dance	happy	night	running	sad	summer,7459268,2
4709937,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,75491,0
68171409,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,175997,3
429974962,car	chill	club	dance	gym	happy	night	party	sleep	summer,4803754,0
84883071,chill	club	dance	gym	happy	night	party	running	summer	work	workout,167498,1
6904555,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,105,2
120489854,car	chill	club	dance	gym	happy	party	relax	running	sad	sleep	summer	work	workout,7307378,1
78867312,club	dance	gym	party	running	summer	work	workout,5518775,0
62067116,chill	club	dance	happy	night	party	relax	running	summer	work,9159,2
17490581,club	dance,324006,0
98316894,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,382,1
68635529,club	dance	happy	party	summer,1658933,1
751146,car	club	dance	gym	party	running	work,166763,1
143039368,club	dance	night	party,301,3
14408121,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,1309,3
86044569,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,6699381,1
75128243,car	chill	club	dance	gym	night	party	running	summer	work	workout,1057597,3
60901411,club	dance,379167,3
124470160,car	chill	club	dance	gym	night	party	summer	work	workout,66,0
550075652,car	chill	club	dance	gym	night	party	running	summer	work	workout,4707030,1
14405198,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,985109,2
63094556,car	chill	club	dance	gym	night	party	running	summer	work	workout,1518490,1
17542811,car	chill	club	dance	gym	night	party	running	summer	work	workout,542,1
443060772,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,9064930,1
13129207,car	chill	club	dance	gym	night	party	relax	running	sad	sleep	summer	work	workout,259,3
140850467,car	chill	club	dance	gym	happy	night	party	relax	running	summer	work	workout,4106348,0
16213703,club	dance	gym	party,1600527,3
569213,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,2619,1
6482593,club	party,145538,0
13129211,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,259,3
407141682,chill	club	dance	gym	party	summer,6707,2
705856,car	chill	club	dance	gym	night	party	running	work	workout,2016,0
136889408,car	chill	club	dance	gym	happy	night	party	relax	running	sleep	summer	work	workout,4050205,2
639467632,chill	club	summer,171998,0
63455156,club	gym	party	work	workout,4341930,1
141353331,chill	club	dance	party	relax	summer,72041,2
3129324,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,399,0
23887481,club	dance,1109,1
5664308,chill	club	dance	night	party	relax,1645,1
551700,club	dance	party	running,11972,2
14490164,club	dance	gym	party	summer,378392,0
107604374,car	chill	club	dance	happy	night	party	relax	sad	sleep	summer	work	workout,4533495,0
11959695,car	chill	club	dance	happy	night	relax	running	summer	work,17026,0
13529559,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,564,0
125333404,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work,198,3
95060040,car	chill	club	dance	gym	happy	night	party	relax	running	sad	sleep	summer	work	workout,1948791,1
83059474,club	dance	gym	party	running	workout,274673,2
68417937,chill	club	dance	party,4905253,0
64488823,club	dance	party	work,399092,1
60437461,car	chill	club	dance	gym	party	running	summer	work	workout,142381,2
94877938,club	dance	gym	happy	party	running,4135,1
70965411,club	party,13201,1
10308127,club	dance	night	party	summer,75001,2
2417396,club	dance	happy	night	party	running	summer,2652,2
713591,car	club	dance	gym	party	work,8733,0
576740912,chill	club	dance	gym	happy	night	party	relax	running	summer	workout,3265001,1
140343535,car	chill	club	dance	gym	happy	night	party	relax	running	sad	summer	work	workout,2855621,2
